"voyage_id","date_vessels_voyage_began","date_vessel_arrived_with_captives","year_of_arrival_at_port_of_disembarkation","total_embarked_18","total_disembarked","derived_duration","slaves_died_during_middle_passage","mortality_rate","if_res","days_since_bg","days_since_end"
91289,1766-04-26,1766-12-11,1766,377,364,19785600,13,0.0344827586206897,0,826.61,828.9
30836,1766-04-27,1767-04-15,1767,209,207,30499200,2,0.00956937799043062,0,826.62,830.15
17642,1766-04-28,1766-12-29,1766,273,236,21168000,37,0.135531135531136,0,826.63,829.08
17645,1766-04-29,1766-12-06,1766,315,257,19094400,58,0.184126984126984,0,826.64,828.85
8980,1766-04-30,1766-12-04,1766,553,497,18835200,56,0.10126582278481,0,826.65,828.83
32249,1766-04-30,1767-04-24,1767,243,233,31017600,10,0.0411522633744856,1,826.65,830.24
90973,1766-05-02,1766-12-29,1766,275,225,20822400,50,0.181818181818182,0,826.67,829.08
39001,1766-05-03,1766-11-16,1766,246,220,17020800,26,0.105691056910569,0,826.68,828.65
31904,1766-05-04,1767-04-26,1767,277,252,30844800,25,0.0902527075812274,0,826.69,830.26
31905,1766-05-04,1767-10-16,1767,514,372,45792000,142,0.276264591439689,0,826.69,831.99
77237,1766-05-05,1766-10-20,1766,120,110,14515200,10,0.0833333333333333,0,826.7,828.38
33229,1766-05-06,1767-10-21,1767,451,451,46051200,0,0,0,826.71,832.04
76111,1766-05-06,1767-01-01,1767,380,390,20736000,-10,-0.0263157894736842,0,826.71,829.11
77877,1766-05-06,1767-03-11,1767,410,375,26697600,35,0.0853658536585366,0,826.71,829.8
25379,1766-05-07,1767-04-18,1767,80,77,29894400,3,0.0375,0,826.72,830.18
31540,1766-05-13,1767-05-20,1767,350,320,32140800,30,0.0857142857142857,0,826.78,830.5
30837,1766-05-16,1767-03-19,1767,2,2,26524800,0,0,0,826.81,829.88
30838,1766-05-16,1767-02-05,1767,383,380,22896000,3,0.00783289817232376,0,826.81,829.46
32250,1766-05-17,1767-07-13,1767,196,162,36460800,34,0.173469387755102,0,826.82,831.04
30839,1766-05-17,1767-04-06,1767,257,197,27993600,60,0.233463035019455,0,826.82,830.06
77884,1766-05-26,1767-01-04,1767,175,143,19267200,32,0.182857142857143,0,826.91,829.14
31541,1766-05-27,1767-02-06,1767,257,208,22032000,49,0.190661478599222,0,826.92,829.47
17641,1766-05-28,1767-02-05,1767,276,209,21859200,67,0.242753623188406,0,826.93,829.46
91197,1766-05-30,1767-02-07,1767,283,231,21859200,52,0.183745583038869,0,826.95,829.48
17636,1766-06-01,1767-04-01,1767,276,209,26265600,67,0.242753623188406,0,826.97,830.01
36333,1766-06-02,1767-02-02,1767,100,95,21168000,5,0.05,0,826.98,829.43
91219,1766-06-03,1767-04-25,1767,383,333,28166400,50,0.130548302872063,0,826.99,830.25
17635,1766-06-07,1767-02-25,1767,353,288,22723200,65,0.18413597733711,0,827.03,829.66
32540,1766-06-08,1767-04-30,1767,399,363,28166400,36,0.0902255639097744,0,827.04,830.3
75891,1766-06-09,1767-01-01,1767,352,287,17798400,65,0.184659090909091,0,827.05,829.11
75561,1766-06-09,1766-10-20,1766,140,140,11491200,0,0,0,827.05,828.38
30840,1766-06-10,1767-05-20,1767,470,421,29721600,49,0.104255319148936,0,827.06,830.5
30841,1766-06-10,1767-08-05,1767,189,95,36374400,94,0.497354497354497,0,827.06,831.27
77885,1766-06-12,1766-11-01,1766,352,287,12268800,65,0.184659090909091,0,827.08,828.5
91304,1766-06-14,1767-06-01,1767,352,287,30412800,65,0.184659090909091,0,827.1,830.62
24623,1766-06-15,1767-04-13,1767,310,268,26092800,42,0.135483870967742,0,827.11,830.13
90955,1766-06-16,1767-02-12,1767,269,230,20822400,39,0.144981412639405,0,827.12,829.53
10484,1766-06-17,1767-07-29,1767,193,180,35164800,13,0.0673575129533679,0,827.13,831.2
24635,1766-06-21,1767-01-01,1767,149,126,16761600,23,0.154362416107383,0,827.17,829.11
17652,1766-06-22,1767-02-11,1767,276,209,20217600,67,0.242753623188406,0,827.18,829.52
33230,1766-06-25,1768-01-21,1768,348,348,49680000,0,0,0,827.21,832.96
91105,1766-06-27,1767-03-18,1767,211,202,22809600,9,0.042654028436019,0,827.23,829.87
91305,1766-06-27,1767-02-06,1767,275,235,19353600,40,0.145454545454545,0,827.23,829.47
17655,1766-06-30,1767-02-02,1767,272,222,18748800,50,0.183823529411765,0,827.26,829.43
17659,1766-07-01,1767-05-01,1767,449,341,26265600,108,0.240534521158129,0,827.27,830.31
91227,1766-07-02,1767-08-18,1767,234,200,35596800,34,0.145299145299145,0,827.28,831.4
91307,1766-07-02,1767-04-01,1767,362,295,23587200,67,0.185082872928177,0,827.28,830.01
32541,1766-07-09,1767-08-15,1767,618,562,34732800,56,0.0906148867313916,0,827.35,831.37
30842,1766-07-09,1767-03-16,1767,386,378,21600000,8,0.0207253886010363,0,827.35,829.85
10482,1766-07-10,1767-10-07,1767,214,200,39225600,14,0.0654205607476635,0,827.36,831.9
30843,1766-07-11,1767-06-11,1767,348,318,28944000,30,0.0862068965517241,1,827.37,830.72
17653,1766-07-12,1767-02-14,1767,276,209,18748800,67,0.242753623188406,0,827.38,829.55
19543,1766-07-15,1767-01-01,1767,202,182,14688000,20,0.099009900990099,0,827.41,829.11
10897,1766-07-17,1767-05-23,1767,301,269,26784000,32,0.106312292358804,0,827.43,830.53
75775,1766-07-17,1767-09-29,1767,140,96,37929600,44,0.314285714285714,0,827.43,831.82
17658,1766-07-21,1767-01-01,1767,250,209,14169600,41,0.164,0,827.47,829.11
91312,1766-07-23,1767-01-01,1767,332,284,13996800,48,0.144578313253012,0,827.49,829.11
91313,1766-07-24,1767-05-11,1767,289,196,25142400,93,0.321799307958477,0,827.5,830.41
91158,1766-07-26,1767-01-01,1767,110,106,13737600,4,0.0363636363636364,0,827.52,829.11
91311,1766-07-26,1767-02-03,1767,55,49,16588800,6,0.109090909090909,0,827.52,829.44
10554,1766-07-27,1767-09-03,1767,247,230,34819200,17,0.0688259109311741,0,827.53,831.56
33231,1766-08-01,1767-08-10,1767,297,297,32313600,0,0,0,827.58,831.32
33232,1766-08-02,1767-06-15,1767,616,584,27388800,32,0.051948051948052,0,827.59,830.76
75722,1766-08-04,1767-01-01,1767,230,197,12960000,33,0.143478260869565,0,827.61,829.11
36334,1766-08-04,1767-01-01,1767,83,69,12960000,14,0.168674698795181,0,827.61,829.11
10469,1766-08-07,1767-01-01,1767,323,298,12700800,25,0.0773993808049536,0,827.64,829.11
31907,1766-08-08,1767-02-02,1767,398,359,15379200,39,0.0979899497487437,0,827.65,829.43
91239,1766-08-08,1767-06-18,1767,380,310,27129600,70,0.184210526315789,0,827.65,830.79
91199,1766-08-09,1767-11-20,1767,190,160,40435200,30,0.157894736842105,0,827.66,832.34
31542,1766-08-10,1767-01-01,1767,347,310,12441600,37,0.106628242074928,0,827.67,829.11
91262,1766-08-11,1767-03-13,1767,171,152,18489600,19,0.111111111111111,0,827.68,829.82
77890,1766-08-11,1768-01-01,1768,380,374,43891200,6,0.0157894736842105,0,827.68,832.76
32542,1766-08-14,1767-07-28,1767,335,305,30067200,30,0.0895522388059701,0,827.71,831.19
36336,1766-08-18,1767-01-01,1767,120,105,11750400,15,0.125,0,827.75,829.11
31908,1766-08-22,1767-01-12,1767,440,390,12355200,50,0.113636363636364,0,827.79,829.22
91318,1766-08-22,1767-09-14,1767,160,154,33523200,6,0.0375,0,827.79,831.67
8984,1766-08-24,1767-01-06,1767,224,199,11664000,25,0.111607142857143,0,827.81,829.16
31543,1766-08-26,1767-08-07,1767,208,190,29894400,18,0.0865384615384615,0,827.83,831.29
33233,1766-08-27,1767-10-16,1767,189,189,35856000,0,0,0,827.84,831.99
91110,1766-08-29,1767-01-01,1767,404,330,10800000,74,0.183168316831683,0,827.86,829.11
77228,1766-09-01,1767-07-01,1767,234,200,26179200,34,0.145299145299145,0,827.89,830.92
32543,1766-09-03,1767-11-21,1767,359,332,38361600,27,0.0752089136490251,0,827.91,832.35
91315,1766-09-04,1767-10-06,1767,264,180,34300800,84,0.318181818181818,0,827.92,831.89
30844,1766-09-05,1767-08-25,1767,426,421,30585600,5,0.0117370892018779,0,827.93,831.47
30845,1766-09-09,1767-10-10,1767,95,71,34214400,24,0.252631578947368,1,827.97,831.93
10970,1766-09-10,1768-01-01,1768,313,271,41299200,42,0.134185303514377,0,827.98,832.76
91322,1766-09-10,1767-01-01,1767,440,359,9763200,81,0.184090909090909,0,827.98,829.11
91092,1766-09-12,1767-01-01,1767,102,92,9590400,10,0.0980392156862745,0,828,829.11
76097,1766-09-14,1767-05-19,1767,200,200,21340800,0,0,0,828.02,830.49
8992,1766-09-15,1767-04-20,1767,320,302,18748800,18,0.05625,0,828.03,830.2
17640,1766-09-15,1767-01-01,1767,399,345,9331200,54,0.135338345864662,0,828.03,829.11
31544,1766-09-15,1767-07-17,1767,88,80,26352000,8,0.0909090909090909,0,828.03,831.08
91214,1766-09-16,1767-01-01,1767,127,111,9244800,16,0.125984251968504,0,828.04,829.11
77895,1766-09-16,1767-07-24,1767,388,244,26870400,144,0.371134020618557,0,828.04,831.15
17638,1766-09-19,1767-12-02,1767,386,351,37929600,35,0.0906735751295337,0,828.07,832.46
17644,1766-09-20,1767-08-26,1767,386,351,29376000,35,0.0906735751295337,0,828.08,831.48
17650,1766-09-20,1768-08-08,1768,242,207,59443200,35,0.144628099173554,0,828.08,834.96
10652,1766-09-22,1767-10-09,1767,268,250,33004800,18,0.0671641791044776,0,828.1,831.92
91324,1766-09-25,1767-01-01,1767,176,156,8467200,20,0.113636363636364,0,828.13,829.11
77889,1766-09-25,1767-01-01,1767,230,197,8467200,33,0.143478260869565,0,828.13,829.11
77893,1766-09-25,1767-12-30,1767,110,90,39830400,20,0.181818181818182,0,828.13,832.74
30846,1766-09-26,1767-07-10,1767,513,501,24796800,12,0.0233918128654971,0,828.14,831.01
17654,1766-09-27,1767-08-31,1767,306,250,29203200,56,0.183006535947712,0,828.15,831.53
33019,1766-09-29,1767-12-21,1767,25,22,38707200,3,0.12,0,828.17,832.65
49666,1766-10-01,1767-05-26,1767,303,268,20476800,35,0.115511551155116,0,828.19,830.56
30847,1766-10-01,1767-08-02,1767,405,381,26352000,24,0.0592592592592593,0,828.19,831.24
19694,1766-10-03,1767-01-01,1767,402,376,7776000,26,0.0646766169154229,0,828.21,829.11
17648,1766-10-03,1767-05-18,1767,276,209,19612800,67,0.242753623188406,0,828.21,830.48
19664,1766-10-07,1767-07-31,1767,383,358,25660800,25,0.0652741514360313,0,828.25,831.22
91330,1766-10-07,1767-07-16,1767,157,134,24364800,23,0.146496815286624,0,828.25,831.07
91327,1766-10-08,1767-01-01,1767,234,230,7344000,4,0.0170940170940171,0,828.26,829.11
91329,1766-10-09,1767-04-25,1767,83,65,17107200,18,0.216867469879518,0,828.27,830.25
11119,1766-10-10,1768-02-02,1768,240,220,41472000,20,0.0833333333333333,0,828.28,833.08
30848,1766-10-10,1767-08-21,1767,207,133,27216000,74,0.357487922705314,0,828.28,831.43
30849,1766-10-11,1767-10-28,1767,313,250,33004800,63,0.201277955271566,0,828.29,832.11
33234,1766-10-13,1768-02-03,1768,485,463,41299200,22,0.045360824742268,0,828.31,833.09
10405,1766-10-15,1768-01-01,1768,312,270,38275200,42,0.134615384615385,0,828.33,832.76
10532,1766-10-15,1767-12-07,1767,313,271,36115200,42,0.134185303514377,0,828.33,832.51
75528,1766-10-16,1767-01-01,1767,450,360,6652800,90,0.2,0,828.34,829.11
32544,1766-10-17,1767-12-25,1767,345,327,37497600,18,0.0521739130434783,0,828.35,832.69
91321,1766-10-20,1767-12-15,1767,300,275,36374400,25,0.0833333333333333,0,828.38,832.59
36337,1766-10-20,1767-05-23,1767,126,120,18576000,6,0.0476190476190476,0,828.38,830.53
36338,1766-10-20,1767-09-09,1767,79,69,27993600,10,0.126582278481013,0,828.38,831.62
91230,1766-10-22,1767-07-20,1767,329,309,23414400,20,0.060790273556231,0,828.4,831.11
91331,1766-10-27,1767-10-14,1767,124,110,30412800,14,0.112903225806452,0,828.45,831.97
91333,1766-10-27,1767-01-01,1767,219,214,5702400,5,0.0228310502283105,0,828.45,829.11
31864,1766-10-30,1767-11-02,1767,384,320,31795200,64,0.166666666666667,0,828.48,832.16
24631,1766-11-01,1767-01-01,1767,169,150,5270400,19,0.112426035502959,0,828.5,829.11
31545,1766-11-05,1767-10-10,1767,431,349,29289600,82,0.190255220417633,0,828.54,831.93
30850,1766-11-05,1768-09-15,1768,101,91,58752000,10,0.099009900990099,0,828.54,835.34
50917,1766-11-06,1768-04-28,1768,335,313,46569600,22,0.0656716417910448,0,828.55,833.94
30851,1766-11-06,1768-03-04,1768,135,122,41817600,13,0.0962962962962963,0,828.55,833.39
10703,1766-11-07,1767-11-07,1767,231,200,31536000,31,0.134199134199134,0,828.56,832.21
11098,1766-11-07,1767-12-27,1767,235,203,35856000,32,0.136170212765957,0,828.56,832.71
17643,1766-11-08,1767-01-01,1767,330,250,4665600,80,0.242424242424242,0,828.57,829.11
17649,1766-11-08,1767-10-17,1767,66,58,29635200,8,0.121212121212121,0,828.57,832
24632,1766-11-12,1767-01-01,1767,169,150,4320000,19,0.112426035502959,0,828.61,829.11
91335,1766-11-14,1767-01-01,1767,296,283,4147200,13,0.0439189189189189,0,828.63,829.11
19520,1766-11-15,1767-04-06,1767,200,189,12268800,11,0.055,0,828.64,830.06
19585,1766-11-15,1767-01-01,1767,130,126,4060800,4,0.0307692307692308,0,828.64,829.11
19618,1766-11-15,1767-01-01,1767,172,166,4060800,6,0.0348837209302326,0,828.64,829.11
32545,1766-11-15,1768-01-26,1768,347,347,37756800,0,0,0,828.64,833.01
50919,1766-11-18,1768-05-03,1768,348,325,45964800,23,0.0660919540229885,0,828.67,833.99
50920,1766-11-18,1768-06-01,1768,287,268,48470400,19,0.0662020905923345,0,828.67,834.28
8995,1766-11-19,1767-01-01,1767,351,328,3715200,23,0.0655270655270655,0,828.68,829.11
91281,1766-11-22,1767-07-01,1767,331,283,19094400,48,0.145015105740181,0,828.71,830.92
10660,1766-11-30,1768-01-04,1768,304,301,34560000,3,0.00986842105263158,1,828.79,832.79
91140,1766-12-01,1767-01-01,1767,83,65,2678400,18,0.216867469879518,0,828.8,829.11
17651,1766-12-02,1767-10-07,1767,276,209,26697600,67,0.242753623188406,0,828.81,831.9
31909,1766-12-04,1768-04-03,1768,434,395,41990400,39,0.0898617511520737,0,828.83,833.69
32546,1766-12-05,1768-01-25,1768,478,468,35942400,10,0.0209205020920502,0,828.84,833
31910,1766-12-05,1767-06-25,1767,416,375,17452800,41,0.0985576923076923,0,828.84,830.86
76330,1766-12-06,1767-01-01,1767,169,150,2246400,19,0.112426035502959,0,828.85,829.11
30852,1766-12-08,1768-02-07,1768,339,312,36806400,27,0.079646017699115,0,828.87,833.13
77898,1766-12-14,1767-01-01,1767,230,197,1555200,33,0.143478260869565,0,828.93,829.11
24039,1766-12-16,1767-12-25,1767,63,54,32313600,9,0.142857142857143,0,828.95,832.69
91339,1766-12-20,1768-02-04,1768,119,97,35510400,22,0.184873949579832,0,828.99,833.1
9072,1766-12-22,1767-01-01,1767,163,155,864000,8,0.049079754601227,0,829.01,829.11
30853,1766-12-23,1767-12-03,1767,368,349,29808000,19,0.0516304347826087,0,829.02,832.47
17660,1766-12-25,1767-11-20,1767,100,82,28512000,18,0.18,0,829.04,832.34
10907,1766-12-27,1767-12-27,1767,311,289,31536000,22,0.0707395498392283,0,829.06,832.71
91340,1766-12-27,1767-11-25,1767,83,65,28771200,18,0.216867469879518,0,829.06,832.39
36341,1766-12-29,1767-11-03,1767,45,37,26697600,8,0.177777777777778,0,829.08,832.17
10632,1767-01-01,1768-09-26,1768,382,330,54777600,52,0.136125654450262,0,829.11,835.45
24637,1767-01-01,1767-09-14,1767,118,100,22118400,18,0.152542372881356,0,829.11,831.67
31554,1767-01-01,1768-08-25,1768,172,129,52012800,43,0.25,1,829.11,835.13
44101,1767-01-01,1768-01-01,1768,323,302,31536000,21,0.065015479876161,0,829.11,832.76
44102,1767-01-01,1768-01-01,1768,96,80,31536000,16,0.166666666666667,0,829.11,832.76
30855,1767-01-01,1767-12-01,1767,91,82,28857600,9,0.0989010989010989,0,829.11,832.45
24641,1767-01-04,1768-06-10,1768,143,127,45187200,16,0.111888111888112,0,829.14,834.37
24885,1767-01-05,1768-03-08,1768,117,104,36979200,13,0.111111111111111,0,829.15,833.43
91341,1767-01-10,1767-11-20,1767,161,138,27129600,23,0.142857142857143,0,829.2,832.34
9001,1767-01-14,1767-10-06,1767,259,241,22896000,18,0.0694980694980695,0,829.24,831.89
91342,1767-01-15,1767-12-30,1767,60,48,30153600,12,0.2,0,829.25,832.74
32547,1767-01-16,1768-05-01,1768,129,139,40694400,-10,-0.0775193798449612,0,829.26,833.97
8998,1767-01-24,1767-09-16,1767,580,521,20304000,59,0.101724137931034,0,829.34,831.69
36348,1767-01-26,1767-12-02,1767,180,160,26784000,20,0.111111111111111,0,829.36,832.46
9002,1767-01-31,1767-11-17,1767,407,381,25056000,26,0.0638820638820639,0,829.41,832.31
91084,1767-02-03,1767-05-26,1767,14,12,9676800,2,0.142857142857143,0,829.44,830.56
30856,1767-02-03,1768-04-18,1768,304,168,38016000,136,0.447368421052632,1,829.44,833.84
91349,1767-02-04,1768-01-01,1768,344,281,28598400,63,0.183139534883721,0,829.45,832.76
49713,1767-02-12,1768-03-04,1768,295,276,33350400,19,0.0644067796610169,0,829.53,833.39
91343,1767-02-20,1767-12-16,1767,355,290,25833600,65,0.183098591549296,0,829.61,832.6
30857,1767-03-03,1768-06-19,1768,320,291,40953600,29,0.090625,0,829.72,834.46
9007,1767-03-05,1767-11-30,1767,224,206,23328000,18,0.0803571428571429,0,829.74,832.44
33235,1767-03-06,1768-04-29,1768,183,177,36288000,6,0.0327868852459016,0,829.75,833.95
32251,1767-03-06,1767-12-26,1767,348,290,25488000,58,0.166666666666667,0,829.75,832.7
30858,1767-03-06,1768-06-25,1768,285,259,41212800,26,0.0912280701754386,0,829.75,834.52
30859,1767-03-06,1767-09-01,1767,89,80,15465600,9,0.101123595505618,0,829.75,831.54
30860,1767-03-06,1768-02-28,1768,425,413,31017600,12,0.0282352941176471,0,829.75,833.34
33236,1767-03-07,1768-04-15,1768,514,506,34992000,8,0.0155642023346304,0,829.76,833.81
17672,1767-03-08,1767-11-26,1767,196,174,22723200,22,0.112244897959184,0,829.77,832.4
33237,1767-03-08,1768-08-05,1768,238,238,44582400,0,0,0,829.77,834.93
33238,1767-03-08,1768-07-02,1768,220,220,41644800,0,0,0,829.77,834.59
31911,1767-03-10,1767-07-20,1767,427,385,11404800,42,0.0983606557377049,0,829.79,831.11
10508,1767-03-11,1767-12-18,1767,293,270,24364800,23,0.0784982935153584,0,829.8,832.62
11203,1767-03-11,1768-03-19,1768,260,200,32313600,60,0.230769230769231,0,829.8,833.54
32548,1767-03-13,1768-02-28,1768,481,461,30412800,20,0.0415800415800416,0,829.82,833.34
32549,1767-03-13,1768-06-25,1768,424,415,40608000,9,0.0212264150943396,0,829.82,834.52
77908,1767-03-21,1768-01-01,1768,310,253,24710400,57,0.183870967741935,0,829.9,832.76
30861,1767-03-23,1768-04-15,1768,286,228,33609600,58,0.202797202797203,0,829.92,833.81
17681,1767-03-26,1767-09-20,1767,276,209,15379200,67,0.242753623188406,0,829.95,831.73
33239,1767-03-26,1768-04-19,1768,152,152,33696000,0,0,0,829.95,833.85
91357,1767-03-26,1768-01-01,1768,116,103,24278400,13,0.112068965517241,0,829.95,832.76
30862,1767-03-27,1768-03-23,1768,480,462,31276800,18,0.0375,0,829.96,833.58
36349,1767-03-30,1767-12-24,1767,115,120,23241600,-5,-0.0434782608695652,0,829.99,832.68
91354,1767-04-01,1768-01-01,1768,311,254,23760000,57,0.183279742765273,0,830.01,832.76
17674,1767-04-03,1767-09-09,1767,196,174,13737600,22,0.112244897959184,0,830.03,831.62
91359,1767-04-03,1768-01-01,1768,241,214,23587200,27,0.112033195020747,0,830.03,832.76
10770,1767-04-04,1768-03-29,1768,268,250,31104000,18,0.0671641791044776,0,830.04,833.64
91352,1767-04-04,1768-01-01,1768,288,235,23500800,53,0.184027777777778,0,830.04,832.76
31912,1767-04-09,1767-11-17,1767,210,138,19180800,72,0.342857142857143,0,830.09,832.31
91060,1767-04-09,1768-01-01,1768,214,190,23068800,24,0.11214953271028,0,830.09,832.76
9005,1767-04-11,1767-11-17,1767,403,377,19008000,26,0.0645161290322581,0,830.11,832.31
11151,1767-04-15,1768-02-14,1768,332,294,26352000,38,0.114457831325301,0,830.15,833.2
91360,1767-04-16,1768-01-01,1768,352,287,22464000,65,0.184659090909091,0,830.16,832.76
17661,1767-04-17,1768-03-05,1768,230,197,27907200,33,0.143478260869565,1,830.17,833.4
10753,1767-04-18,1768-03-04,1768,300,280,27734400,20,0.0666666666666667,0,830.18,833.39
17683,1767-04-19,1768-03-12,1768,171,151,28339200,20,0.116959064327485,0,830.19,833.47
17665,1767-04-21,1768-06-01,1768,275,250,35164800,25,0.0909090909090909,0,830.21,834.28
17671,1767-04-21,1768-03-18,1768,593,450,28684800,143,0.24114671163575,0,830.21,833.53
17676,1767-04-22,1767-12-22,1767,259,230,21081600,29,0.111969111969112,0,830.22,832.66
91087,1767-04-22,1768-01-01,1768,515,420,21945600,95,0.184466019417476,0,830.22,832.76
17670,1767-04-26,1767-12-25,1767,276,209,20995200,67,0.242753623188406,0,830.26,832.69
30863,1767-04-27,1768-01-02,1768,209,174,21600000,35,0.167464114832536,0,830.27,832.77
36351,1767-04-27,1767-12-22,1767,105,95,20649600,10,0.0952380952380952,0,830.27,832.66
36352,1767-04-27,1768-03-08,1768,150,132,27302400,18,0.12,0,830.27,833.43
31546,1767-04-30,1768-05-15,1768,339,310,32918400,29,0.0855457227138643,0,830.3,834.11
30864,1767-05-01,1768-12-25,1768,534,486,52185600,48,0.0898876404494382,0,830.31,836.35
91211,1767-05-06,1768-01-01,1768,148,131,20736000,17,0.114864864864865,0,830.36,832.76
24642,1767-05-14,1768-06-27,1768,152,130,35424000,22,0.144736842105263,0,830.44,834.54
91367,1767-05-15,1768-01-01,1768,368,300,19958400,68,0.184782608695652,0,830.45,832.76
19684,1767-05-18,1768-06-01,1768,605,544,32832000,61,0.100826446280992,0,830.48,834.28
17664,1767-05-19,1768-01-19,1768,276,209,21168000,67,0.242753623188406,0,830.49,832.94
33240,1767-05-22,1768-06-22,1768,179,179,34300800,0,0,0,830.52,834.49
77919,1767-05-22,1767-09-01,1767,79,70,8812800,9,0.113924050632911,0,830.52,831.54
17682,1767-05-23,1768-01-01,1768,169,150,19267200,19,0.112426035502959,0,830.53,832.76
31547,1767-05-24,1769-01-14,1769,282,258,51926400,24,0.0851063829787234,0,830.54,836.55
24634,1767-05-26,1768-04-30,1768,152,130,29376000,22,0.144736842105263,0,830.56,833.96
33241,1767-05-26,1768-07-30,1768,323,323,37238400,0,0,0,830.56,834.87
30865,1767-05-26,1768-01-23,1768,375,361,20908800,14,0.0373333333333333,0,830.56,832.98
30866,1767-05-26,1768-03-04,1768,536,531,24451200,5,0.00932835820895522,0,830.56,833.39
91376,1767-05-27,1768-01-01,1768,470,250,18921600,220,0.468085106382979,0,830.57,832.76
90820,1767-06-01,1768-01-01,1768,269,230,18489600,39,0.144981412639405,0,830.62,832.76
77918,1767-06-02,1768-11-16,1768,490,260,46051200,230,0.469387755102041,0,830.63,835.96
91273,1767-06-03,1768-04-26,1768,262,214,28339200,48,0.183206106870229,0,830.64,833.92
91377,1767-06-03,1768-02-20,1768,265,216,22636800,49,0.184905660377358,0,830.64,833.26
91379,1767-06-06,1768-05-04,1768,311,261,28771200,50,0.160771704180064,0,830.67,834
10964,1767-06-09,1768-05-25,1768,340,336,30326400,4,0.0117647058823529,0,830.7,834.21
11190,1767-06-09,1768-01-01,1768,220,176,17798400,44,0.2,0,830.7,832.76
30867,1767-06-09,1768-06-19,1768,453,438,32486400,15,0.033112582781457,0,830.7,834.46
91380,1767-06-10,1767-12-18,1767,426,348,16502400,78,0.183098591549296,0,830.71,832.62
91255,1767-06-12,1768-01-01,1768,230,197,17539200,33,0.143478260869565,0,830.73,832.76
27244,1767-06-13,1768-06-29,1768,81,71,33004800,10,0.123456790123457,0,830.74,834.56
24647,1767-06-13,1768-01-01,1768,196,174,17452800,22,0.112244897959184,0,830.74,832.76
17667,1767-06-20,1768-01-01,1768,250,209,16848000,41,0.164,0,830.81,832.76
30868,1767-06-20,1768-08-17,1768,66,61,36633600,5,0.0757575757575758,0,830.81,835.05
91263,1767-06-22,1768-01-01,1768,131,116,16675200,15,0.114503816793893,0,830.83,832.76
35181,1767-06-24,1768-07-09,1768,265,235,32918400,30,0.113207547169811,0,830.85,834.66
31913,1767-06-25,1768-02-06,1768,272,220,19526400,52,0.191176470588235,0,830.86,833.12
77922,1767-06-27,1768-03-23,1768,199,170,23328000,29,0.14572864321608,0,830.88,833.58
91205,1767-06-30,1768-01-01,1768,192,170,15984000,22,0.114583333333333,0,830.91,832.76
91386,1767-06-30,1768-01-01,1768,141,121,15984000,20,0.141843971631206,0,830.91,832.76
30869,1767-06-30,1768-05-01,1768,228,222,26438400,6,0.0263157894736842,0,830.91,833.97
49714,1767-07-03,1768-02-08,1768,537,502,19008000,35,0.0651769087523277,0,830.94,833.14
91291,1767-07-03,1768-02-19,1768,222,190,19958400,32,0.144144144144144,0,830.94,833.25
19521,1767-07-07,1767-12-01,1767,167,127,12700800,40,0.239520958083832,0,830.98,832.45
31548,1767-07-07,1769-02-19,1769,75,66,51235200,9,0.12,0,830.98,836.91
77866,1767-07-07,1768-09-29,1768,199,170,38880000,29,0.14572864321608,0,830.98,835.48
91382,1767-07-10,1768-04-15,1768,400,360,24192000,40,0.1,0,831.01,833.81
91082,1767-07-13,1768-06-02,1768,175,133,28080000,42,0.24,0,831.04,834.29
91147,1767-07-13,1768-01-01,1768,240,205,14860800,35,0.145833333333333,0,831.04,832.76
91390,1767-07-13,1768-01-01,1768,101,90,14860800,11,0.108910891089109,0,831.04,832.76
33242,1767-07-14,1768-07-31,1768,344,344,33091200,0,0,0,831.05,834.88
77915,1767-07-14,1768-04-03,1768,398,325,22809600,73,0.183417085427136,0,831.05,833.69
31549,1767-07-15,1768-06-03,1768,247,214,27993600,33,0.133603238866397,0,831.06,834.3
77924,1767-07-15,1768-03-08,1768,74,58,20476800,16,0.216216216216216,0,831.06,833.43
77925,1767-07-15,1768-04-12,1768,90,80,23500800,10,0.111111111111111,0,831.06,833.78
75493,1767-07-15,1768-01-01,1768,196,174,14688000,22,0.112244897959184,0,831.06,832.76
10515,1767-07-17,1768-11-13,1768,279,260,41904000,19,0.0681003584229391,0,831.08,835.93
9011,1767-07-17,1768-01-26,1768,263,228,16675200,35,0.133079847908745,0,831.08,833.01
49609,1767-07-20,1767-12-04,1767,416,389,11836800,27,0.0649038461538462,0,831.11,832.48
90956,1767-07-21,1768-04-13,1768,279,209,23068800,70,0.25089605734767,0,831.12,833.79
91383,1767-07-21,1768-04-06,1768,230,219,22464000,11,0.0478260869565217,0,831.12,833.72
91288,1767-07-24,1769-01-09,1769,290,237,46224000,53,0.182758620689655,0,831.15,836.5
91405,1767-07-29,1768-01-01,1768,231,230,13478400,1,0.00432900432900433,1,831.2,832.76
49720,1767-07-31,1768-01-25,1768,253,224,15379200,29,0.114624505928854,0,831.22,833
30870,1767-08-01,1768-03-28,1768,222,215,20736000,7,0.0315315315315315,0,831.23,833.63
91072,1767-08-03,1768-06-24,1768,299,256,28166400,43,0.1438127090301,0,831.25,834.51
50923,1767-08-04,1769-04-21,1769,363,345,54086400,18,0.0495867768595041,0,831.26,837.52
